start_datetime,age,gender,height (m),effective_length (m),min_angle (°),max_angle (°),ROM (cm),VMED (m/s),VMAX (m/s),rep_time,repetition
2025-03-31T07:51:30.879086,21,male,1.84,0.781,80.767,164.463,53.278,1.449,1.773,1.08,7
2025-03-31T07:51:49.040205,21,male,1.84,0.781,83.804,168.118,54.175,1.519,1.595,1.04,8
2025-03-31T07:52:06.891244,21,male,1.84,0.781,83.672,166.272,52.978,1.514,1.707,1.04,9
2025-03-31T07:52:25.081815,21,male,1.84,0.781,87.163,165.706,50.35,1.386,1.485,1.04,10
2025-03-31T07:52:44.110821,21,male,1.84,0.781,83.027,168.577,54.771,1.468,1.568,1.08,11
2025-03-31T07:53:51.737580,21,male,1.84,0.781,83.625,169.328,54.473,1.344,1.579,1.24,1
2025-03-31T07:54:12.117061,21,male,1.84,0.781,86.404,168.683,52.383,1.28,1.767,1.2,2
2025-03-31T07:54:30.930532,21,male,1.84,0.781,85.464,163.309,49.506,1.401,1.61,1.08,3
2025-03-31T07:54:50.108650,21,male,1.84,0.781,86.06,166.735,51.589,1.428,1.674,1.08,4
2025-03-31T07:55:08.936768,21,male,1.84,0.781,85.007,168.618,53.459,1.48,1.534,1.08,5
2025-03-31T07:55:28.447494,21,male,1.84,0.781,82.596,168.317,54.947,1.421,1.505,1.12,6
2025-03-31T07:55:47.104367,21,male,1.84,0.781,83.526,163.057,49.858,1.39,1.67,1.08,7
2025-03-31T07:56:05.886287,21,male,1.84,0.781,86.924,163.624,48.837,1.356,1.772,1.08,8
2025-03-31T07:56:24.185916,21,male,1.84,0.781,85.754,165.347,51.023,1.429,1.699,1.08,9
2025-03-31T07:56:43.370812,21,male,1.84,0.781,85.124,166.974,52.631,1.605,1.924,0.96,10
