start_datetime,age,gender,height (m),effective_length (m),min_angle (°),max_angle (°),ROM (cm),VMED (m/s),VMAX (m/s),rep_time,repetition
2025-04-10T09:15:31.833087,21,male,1.84,0.815,,,5259.381,2.6,3.3,1.24,1
2025-04-10T09:15:56.764175,21,male,1.84,0.815,,,5278.162,2.6,3.3,1.08,2
2025-04-10T09:16:17.422630,21,male,1.84,0.815,,,5186.805,2.6,3.3,1.04,3
2025-04-10T09:16:38.350939,21,male,1.84,0.815,,,5215.882,2.6,3.3,1.08,4
2025-04-10T09:16:59.540171,21,male,1.84,0.815,,,4786.709,2.6,3.3,1.16,5
2025-04-10T09:17:21.272364,21,male,1.84,0.815,,,5117.135,2.6,3.3,1.12,6
2025-04-10T09:17:44.158220,21,male,1.84,0.815,,,5440.293,2.6,3.3,1.16,7
2025-04-10T09:18:09.615415,21,male,1.84,0.815,,,5815.804,2.6,3.3,1.24,8
2025-04-10T09:18:40.035246,21,male,1.84,0.815,,,4824.39,2.6,3.3,1.08,9
2025-04-10T09:19:03.045733,21,male,1.84,0.815,,,4510.159,2.6,3.3,1.04,10
2025-04-10T09:19:27.420652,21,male,1.84,0.815,,,4976.269,2.6,3.3,1.08,11
