start_datetime,age,gender,height (m),effective_length (m),min_angle (°),max_angle (°),ROM (cm),VMED (m/s),VMAX (m/s),rep_time,repetition
2025-04-04T11:33:59.554148,21,male,1.68,0.774,103.04,169.776,26.876,0.679,1.554,0.76,1
2025-04-04T11:34:26.152644,21,male,1.68,0.774,93.782,169.884,30.904,0.795,1.554,0.76,2
2025-04-04T11:34:52.346837,21,male,1.68,0.774,92.422,168.833,30.697,0.774,1.325,0.8,3
2025-04-04T11:35:19.142930,21,male,1.68,0.774,91.84,166.989,30.169,0.757,1.049,0.8,4
2025-04-04T11:35:46.952440,21,male,1.68,0.774,87.679,169.728,32.988,0.75,1.173,0.88,5
2025-04-04T11:36:15.814333,21,male,1.68,0.774,88.554,167.952,31.938,0.743,1.117,0.84,6
2025-04-04T11:36:44.453987,21,male,1.68,0.774,89.235,164.52,30.253,0.75,1.077,0.84,7
2025-04-04T11:37:13.600069,21,male,1.68,0.774,92.816,168.557,30.412,0.704,1.06,0.88,8
2025-04-04T11:37:40.950841,21,male,1.68,0.774,89.48,168.981,31.911,0.787,1.095,0.8,9
2025-04-04T11:38:25.494387,21,male,1.68,0.774,86.336,156.273,28.084,0.837,1.104,0.72,10
