start_datetime,age,gender,height (m),effective_length (m),min_angle (°),max_angle (°),ROM (cm),VMED (m/s),VMAX (m/s),rep_time,repetition
2025-04-04T12:26:07.674045,21,male,1.68,0.492,107.773,165.012,31.879,1.89,1.99,1.04,1
2025-04-04T12:26:48.044759,21,male,1.68,0.492,105.314,179.554,42.08,2.6,2.609,0.92,2
2025-04-04T12:27:26.868729,21,male,1.68,0.492,123.66,172.958,29.928,2.261,2.361,0.84,3
2025-04-04T12:28:17.801342,21,male,1.68,0.492,110.884,172.54,34.162,2.155,2.255,1.0,4
2025-04-04T12:29:01.083363,21,male,1.68,0.492,105.867,172.671,37.394,2.581,2.952,0.96,5
2025-04-04T12:29:43.235690,21,male,1.68,0.492,108.189,177.325,38.705,2.367,2.467,1.08,6
2025-04-04T12:29:49.720654,21,male,1.68,0.492,112.689,112.689,0.0,0.0,0.0,0.0,7
2025-04-04T12:31:00.390931,21,male,1.68,0.492,115.034,178.731,35.765,2.558,2.658,0.92,8
2025-04-04T12:31:37.611736,21,male,1.68,0.492,107.097,171.511,38.228,2.475,2.575,0.88,9
2025-04-04T12:32:33.156146,21,male,1.68,0.492,117.391,175.034,31.311,1.425,2.029,1.24,10
2025-04-04T12:35:45.699319,21,male,1.68,0.492,113.311,176.884,36.828,1.547,3.172,5.88,11
2025-04-04T12:36:19.111508,21,male,1.68,0.492,114.028,135.962,11.879,1.226,1.326,0.44,12
2025-04-04T12:36:58.317977,21,male,1.68,0.492,121.782,176.08,32.076,2.319,3.089,0.8,13
