start_datetime,age,gender,height (m),effective_length (m),min_angle (°),max_angle (°),ROM (cm),VMED (m/s),VMAX (m/s),rep_time,repetition
2025-04-04T09:08:51.443468,21,male,1.68,0.274,86.24,148.294,27.141,0.618,0.723,0.56,1
2025-04-04T09:09:19.797172,21,male,1.68,0.274,91.796,148.604,24.933,0.588,1.002,0.52,2
2025-04-04T09:09:38.780939,21,male,1.68,0.274,90.438,143.355,23.231,0.592,0.833,0.56,3
2025-04-04T09:09:55.928357,21,male,1.68,0.274,97.002,142.795,20.035,0.572,0.911,0.48,4
2025-04-04T09:10:15.013512,21,male,1.68,0.274,98.213,150.467,22.684,0.567,0.75,0.52,5
2025-04-04T09:10:33.774186,21,male,1.68,0.274,96.096,140.884,18.626,0.535,0.652,0.48,6
2025-04-04T09:10:52.611920,21,male,1.68,0.274,94.376,147.818,22.281,0.572,0.717,0.52,7
2025-04-04T09:11:08.691882,21,male,1.68,0.274,96.017,148.788,23.321,0.578,0.82,0.48,8
2025-04-04T09:11:33.715867,21,male,1.68,0.274,94.118,141.66,21.547,0.623,0.746,0.48,9
2025-04-04T09:12:01.565643,21,male,1.68,0.274,96.467,147.576,21.134,0.562,0.767,0.48,10
2025-04-04T09:12:26.155863,21,male,1.68,0.274,98.852,150.076,22.864,0.545,0.904,0.52,11
2025-04-04T09:13:12.264740,21,male,1.68,0.274,95.423,146.457,22.26,0.586,0.917,0.48,12
2025-04-04T09:14:08.854607,21,male,1.68,0.274,92.218,145.634,23.317,0.624,0.921,0.48,13
