start_datetime,age,gender,height (m),effective_length (m),min_angle (°),max_angle (°),ROM (cm),VMED (m/s),VMAX (m/s),rep_time,repetition
2025-04-06T12:04:47.724987,21,male,1.68,0.668,61.034,131.708,36.244,2.6,3.276,0.24,1
2025-04-06T12:05:35.739120,21,male,1.68,0.668,50.563,133.728,38.629,2.6,3.3,0.28,2
2025-04-06T12:06:51.052127,21,male,1.68,0.668,54.199,111.44,27.857,2.6,2.9,0.2,3
2025-04-06T12:07:54.652435,21,male,1.68,0.668,55.294,124.052,31.844,2.6,3.289,0.24,4
2025-04-06T12:09:37.426286,21,male,1.68,0.668,54.719,124.476,32.241,2.6,3.3,0.24,5
2025-04-06T12:11:09.625792,21,male,1.68,0.668,46.734,127.648,37.789,2.6,3.3,0.24,6
2025-04-06T12:12:40.133336,21,male,1.68,0.668,24.573,120.573,43.158,2.6,3.3,0.24,7
2025-04-06T12:13:54.533853,21,male,1.68,0.668,47.523,134.614,39.525,2.6,3.3,0.24,8
2025-04-06T12:14:55.236538,21,male,1.68,0.668,51.977,122.521,33.209,2.6,3.3,0.24,9
2025-04-06T12:15:58.776362,21,male,1.68,0.668,52.513,129.565,37.522,2.6,3.3,0.24,10
2025-04-06T12:17:01.514203,21,male,1.68,0.668,58.151,138.418,35.859,2.6,3.3,0.24,11
2025-04-06T12:17:50.043600,21,male,1.68,0.668,38.062,138.546,55.591,2.6,3.3,0.2,12
2025-04-06T12:18:54.097587,21,male,1.68,0.668,51.59,98.856,22.429,2.6,2.693,0.16,13
2025-04-06T12:20:28.996022,21,male,1.68,0.668,38.397,110.006,33.325,2.6,3.3,0.2,14
