start_datetime,age,gender,height (m),effective_length (m),min_angle (°),max_angle (°),ROM (cm),VMED (m/s),VMAX (m/s),rep_time,repetition
2025-04-04T08:32:00.735954,21,male,1.68,0.255,19.59,166.422,72.961,2.6,3.3,0.4,1
2025-04-04T08:32:15.374869,21,male,1.68,0.255,14.2,173.082,84.404,1.959,3.3,1.32,2
2025-04-04T08:32:30.924673,21,male,1.68,0.255,14.309,172.744,84.221,1.899,3.3,1.32,3
2025-04-04T08:32:48.980303,21,male,1.68,0.255,14.348,172.555,88.195,2.053,3.3,1.32,4
2025-04-04T08:33:04.256580,21,male,1.68,0.255,16.103,173.534,86.155,2.085,3.3,1.28,5
2025-04-04T08:33:22.176739,21,male,1.68,0.255,17.191,173.545,85.459,1.882,3.3,1.48,6
2025-04-04T08:33:41.294243,21,male,1.68,0.255,17.467,172.946,86.956,1.824,3.3,1.48,7
2025-04-04T08:33:59.652683,21,male,1.68,0.255,16.619,173.272,87.337,1.946,3.3,1.44,8
2025-04-04T08:34:16.242175,21,male,1.68,0.255,18.74,172.896,83.192,1.841,3.3,1.44,9
2025-04-04T08:34:39.104150,21,male,1.68,0.255,16.871,173.09,87.466,1.174,3.3,2.32,10
