start_datetime,age,gender,height (m),effective_length (m),min_angle (°),max_angle (°),ROM (cm),VMED (m/s),VMAX (m/s),rep_time,repetition
2025-04-03T08:57:58.778122,21,male,1.84,0.279,18.645,163.289,88.155,2.6,3.3,0.56,1
2025-04-03T08:58:12.732278,21,male,1.84,0.279,18.494,172.77,94.898,1.866,3.3,1.56,2
2025-04-03T08:58:28.039530,21,male,1.84,0.279,18.711,171.514,89.759,1.757,3.3,1.6,3
2025-04-03T08:58:41.850429,21,male,1.84,0.279,17.357,175.51,101.335,2.14,3.3,1.44,4
2025-04-03T08:58:55.957294,21,male,1.84,0.279,20.05,173.33,96.606,1.913,3.3,1.44,5
2025-04-03T08:59:10.583979,21,male,1.84,0.279,18.208,173.711,95.882,1.86,3.3,1.52,6
2025-04-03T08:59:24.753208,21,male,1.84,0.279,16.218,174.912,96.378,2.021,3.3,1.44,7
2025-04-03T08:59:40.813941,21,male,1.84,0.279,17.406,171.38,93.981,1.708,3.3,1.68,8
2025-04-03T08:59:56.440969,21,male,1.84,0.279,18.219,173.321,93.737,1.834,3.3,1.56,9
2025-04-03T09:00:11.698549,21,male,1.84,0.279,17.239,172.726,93.854,1.85,3.3,1.52,10
